Id,Predict
5733.0,6.072202682495117
5734.0,5.953464984893799
5735.0,5.2213969230651855
5736.0,7.541478157043457
5739.0,5.499884128570557
5740.0,5.286894798278809
5741.0,5.454422950744629
5742.0,5.449084758758545
5743.0,6.3826775550842285
5744.0,6.41354513168335
5745.0,4.756141662597656
5746.0,5.1576924324035645
5747.0,5.639667987823486
5748.0,5.317411422729492
5749.0,6.260107517242432
5750.0,4.901591777801514
5751.0,5.13438606262207
5752.0,5.65951681137085
5753.0,4.591523170471191
5754.0,8.739940643310547
5755.0,5.031033515930176
5756.0,5.208678722381592
5757.0,6.094564914703369
5758.0,6.249585151672363
5759.0,5.739360332489014
5760.0,5.246106147766113
5761.0,5.193955898284912
5762.0,6.623921871185303
5763.0,6.044724464416504
5764.0,5.821204662322998
5765.0,5.205821514129639
5766.0,6.846358299255371
5767.0,5.042613983154297
5768.0,8.043806076049805
5769.0,5.513946533203125
5770.0,5.309531211853027
5771.0,5.242310047149658
5772.0,5.51192569732666
5773.0,5.109666347503662
5774.0,6.021870136260986
5775.0,8.062837600708008
5776.0,5.706411361694336
5777.0,4.960227012634277
5778.0,5.669960975646973
5779.0,5.955900192260742
5780.0,6.062780380249023
5781.0,6.248143672943115
5782.0,5.11530065536499
5783.0,4.718625545501709
5784.0,5.674313545227051
5785.0,4.809016227722168
5786.0,4.647660732269287
5787.0,5.387678623199463
5788.0,4.598483562469482
5789.0,4.916889667510986
5790.0,4.567234516143799
5791.0,4.825695037841797
5792.0,4.39433479309082
5793.0,4.840462684631348
5794.0,5.048728942871094
5795.0,5.632467269897461
5796.0,5.312304973602295
5797.0,6.197462558746338
5798.0,4.766276836395264
5799.0,5.077720642089844
5800.0,4.7363667488098145
5801.0,5.011480808258057
5802.0,4.617926120758057
5803.0,5.725205421447754
5804.0,5.644402027130127
5805.0,6.899043083190918
5806.0,6.215229511260986
5807.0,5.395011901855469
5808.0,5.241244792938232
5809.0,5.5488667488098145
5810.0,5.0568461418151855
5811.0,5.631280422210693
5812.0,5.603124141693115
5813.0,8.691474914550781
5814.0,6.742016315460205
5815.0,7.3087053298950195
5816.0,5.362677574157715
5817.0,5.512284278869629
5818.0,6.5494489669799805
5819.0,5.930546760559082
5820.0,5.55068826675415
5821.0,5.9092698097229
5822.0,5.101511001586914
5823.0,5.3654561042785645
5824.0,5.073273658752441
5825.0,7.883466720581055
5826.0,6.247052192687988
5827.0,6.224207401275635
5828.0,5.576435089111328
5829.0,5.847997188568115
5830.0,6.097304821014404
5831.0,5.422107219696045
5832.0,5.9308905601501465
5833.0,5.788196086883545
5834.0,5.216526508331299
5835.0,5.905803203582764
5836.0,5.486377239227295
5837.0,6.792080402374268
